street_address,city,state,zip5,geocode_score,geocode_precision,latitude,longitude
"0 HARRISON LN 224C",PRINCETON,NJ,08540,0.565,0.565,street,street
"121 MAGNOLIA LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"63 STONY BROOK LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"56 PATTON AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"6 GREENHOLM",PRINCETON,NJ,08540,0.912,0.912,range,range
"38 JEFFERSON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"47 UNIVERSITY PL 1-N",PRINCETON,NJ,08540,0.923,0.923,range,range
"211 WILLIAM LIVINGSTON CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"642 GREAT RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"31 GREEN ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"122 CHRISTOPHER DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"150 JEFFERSON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"229 MOORE ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"19 BANK ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"453 WALNUT LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"175 HUN RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"21 JEFFERSON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"158 N STANWORTH DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"6 LAWRENCE DR 202",PRINCETON,NJ,08540,0.74,0.74,range,range
"70 ALEXANDER ST",PRINCETON,NJ,08540,0.868,0.868,street,street
"123 JOHN ST A",PRINCETON,NJ,08542,0.958,0.958,range,range
"89 DEMPSEY AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"188 STATE RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"31 MAIDENHEAD RD",PRINCETON,NJ,08540,0.648,0.648,zip,zip
"76 STETSON WAY",PRINCETON,NJ,08540,0.965,0.965,range,range
"18 1/2 CHESTNUT ST",PRINCETON,NJ,08542,0.707,0.707,range,range
"60 HARRISON ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"73 MORAN AVE",PRINCETON,NJ,08540,0.803,0.803,range,range
"16 MULBERRY ROW",PRINCETON,NJ,08540,0.965,0.965,range,range
"164 MOORE ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"10 LAWRENCE DR 206",PRINCETON,NJ,08540,0.74,0.74,range,range
"23 BROADRIPPLE DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"241 JOHN ST",PRINCETON,NJ,08542,0.902,0.902,street,street
"656 PROSPECT AVE EXT",PRINCETON,NJ,08540,0.902,0.902,range,range
"86 WESTERN WAY",PRINCETON,NJ,08540,0.965,0.965,range,range
"124 MERCER ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"7 LAWRENCE DR 103",PRINCETON,NJ,08540,0.74,0.74,range,range
"14 VANDEVENTER AVE 3",PRINCETON,NJ,08542,0.98,0.98,range,range
"0 EISENHOWER ST 222B",PRINCETON,NJ,08540,0.576,0.576,street,street
"108 STOCKTON ST 200",PRINCETON,NJ,08540,0.898,0.898,range,range
"0 EISENHOWER ST 221A",PRINCETON,NJ,08540,0.576,0.576,street,street
"0 EISENHOWER ST 221A",PRINCETON,NJ,08540,0.576,0.576,street,street
"119 LINWOOD CIR",PRINCETON,NJ,08540,0.965,0.965,range,range
"28 DERWENT DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"219 RUSSELL RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"24 MACLEAN CIR",PRINCETON,NJ,08540,0.965,0.965,range,range
"0 EISENHOWER ST 220B",PRINCETON,NJ,08540,0.576,0.576,street,street
"0 EISENHOWER ST 220B",PRINCETON,NJ,08540,0.576,0.576,street,street
"17 MACLEAN ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"47 N TULANE ST 3RD FL",PRINCETON,NJ,08542,0.927,0.927,range,range
"64 CLAY ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"111 PROSPECT AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"31 BENJAMIN RUSH LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"9 FOULET DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"0 FACULTY RD MAG 5V",PRINCETON,NJ,08540,0.739,0.739,street,street
"7 EVELYN PL",PRINCETON,NJ,08540,0.965,0.965,range,range
"122 CHRISTOPHER DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"19 HAGEMAN LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"94 WORTHS MILL LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"77 DAVID BREARLEY CT",PRINCETON,NJ,08540,0.946,0.946,range,range
"157 N HARRISON ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"79 E MARION RD",PRINCETON,NJ,08540,0.9,0.9,range,range
"82 CHERRY HILL RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"2 WILLOW ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"16 REDDING CIR",PRINCETON,NJ,08540,0.965,0.965,range,range
"241 JOHN ST",PRINCETON,NJ,08542,0.902,0.902,street,street
"33 TREWBRIDGE CT",PRINCETON,NJ,08540,0.547,0.547,street,street
"0 MARSHALL ST 227A",PRINCETON,NJ,08540,0.524,0.524,street,street
"207 JOHN ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"13 TUPELO ROW",PRINCETON,NJ,08540,0.965,0.965,range,range
"51 LEIGH AVE",PRINCETON,NJ,08542,1.0,1.0,range,range
"75 DODDS LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"13 RED OAK ROW",PRINCETON,NJ,08540,0.965,0.965,range,range
"0 EISENHOWER ST 221B",PRINCETON,NJ,08540,0.576,0.576,street,street
"50 PATTON AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"146 SNOWDEN LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"0 HALSEY ST 226E",PRINCETON,NJ,08540,0.551,0.551,street,street
"0 HALSEY ST 226E",PRINCETON,NJ,08540,0.551,0.551,street,street
"15 FOULET DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"193 ELM RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"34 JUNIPER ROW",PRINCETON,NJ,08540,0.965,0.965,range,range
"0 HALSEY ST 226B",PRINCETON,NJ,08540,0.551,0.551,street,street
"12 HAMILTON AVE A",PRINCETON,NJ,08540,0.748,0.748,street,street
"42 CHESTNUT ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"54 GOVERNORS LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"1097 STUART RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"291 MOORE ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"78 LAUREL RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"0 DEVEREUX AVE 418A",PRINCETON,NJ,08540,0.571,0.571,street,street
"146 SNOWDEN LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"30 DUFFIELD PL",PRINCETON,NJ,08540,0.965,0.965,range,range
"0 HALSEY ST 226B",PRINCETON,NJ,08540,0.551,0.551,street,street
"87 AUDUBON LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"291 MOORE ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"412 FRANKLIN AVE",PRINCETON,NJ,08540,0.611,0.611,street,street
"25 HAGEMAN LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"213 NASSAU ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"200 PROSPECT AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"269 WENDOVER DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"207 RIVERSIDE DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"48 MAIDENHEAD RD",PRINCETON,NJ,08540,0.648,0.648,zip,zip
"38 WIGGINS ST 2",PRINCETON,NJ,08540,0.936,0.936,range,range
"312 S STANWORTH DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"40 WIGGINS ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"206 LINDEN LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"322 STATE RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"36 MOUNTAIN AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"23 CARNAHAN PL",PRINCETON,NJ,08540,0.965,0.965,range,range
"0 KING ST 222E",PRINCETON,NJ,08540,0.737,0.737,street,street
"364 MT LUCAS RD",PRINCETON,NJ,08540,0.892,0.892,range,range
"728 BUNN DR 222B",PRINCETON,NJ,08540,0.653,0.653,street,street
"364 MT LUCAS RD",PRINCETON,NJ,08540,0.892,0.892,range,range
"8 ERDMAN AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"148 GRIGGS DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"63 HEMLOCK CIR",PRINCETON,NJ,08540,0.965,0.965,range,range
"25 SPRING ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"28 DERWENT DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"433 WALNUT LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"108 MOORE ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"728 BUNN DR",PRINCETON,NJ,08540,0.77,0.77,street,street
"187 S HARRISON ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"20 MADISON ST 2",PRINCETON,NJ,08542,0.971,0.971,range,range
"13 REDDING CIR",PRINCETON,NJ,08540,0.965,0.965,range,range
"624 GREAT RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"135 CRESTVIEW DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"35 QUARRY ST 307",PRINCETON,NJ,08542,0.92,0.92,range,range
"428 NASSAU ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"25 RACE ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"9 BENJAMIN RUSH LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"29 JEFFERSON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"21 MORAN AVE",PRINCETON,NJ,08540,0.803,0.803,range,range
"7 NEWLIN RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"20 VANDEVENTER AVE",PRINCETON,NJ,08542,1.0,1.0,range,range
"26 WESTERN WAY",PRINCETON,NJ,08540,0.965,0.965,range,range
"917 STUART RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"193 ELM RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"133 MANSGROVE RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"11 RED OAK ROW",PRINCETON,NJ,08540,0.965,0.965,range,range
"366 S STANWORTH DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"8 LAWRENCE DR 203",PRINCETON,NJ,08540,0.74,0.74,range,range
"7 COLLEGE RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"42 REDDING CIR",PRINCETON,NJ,08540,0.965,0.965,range,range
"984 MERCER RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"27 PINE ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"0 DEVEREUX AVE 400A",PRINCETON,NJ,08540,0.571,0.571,street,street
"0 FACULTY RD MAG IJ",PRINCETON,NJ,08540,0.739,0.739,street,street
"22 DOGWOOD LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"60 PHEASANT HILL RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"0 EISENHOWER ST 218E",PRINCETON,NJ,08540,0.576,0.576,street,street
"16 WESTERLY RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"99 BATTLE RD CIR",PRINCETON,NJ,08540,0.965,0.965,range,range
"348 RIDGEVIEW RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"348 RIDGEVIEW RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"1028 PRINCETON-KINGSTON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"200 GROVER AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"120 PROSPECT AVE L3",PRINCETON,NJ,08540,0.941,0.941,range,range
"16 FLEMING WAY",PRINCETON,NJ,08540,0.965,0.965,range,range
"141 BERTRAND DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"2 HUTCHINSON DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"0 FACULTY RD HIB 7V",PRINCETON,NJ,08540,0.739,0.739,street,street
"27 MACLEAN ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"54 GOVERNORS LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"14 LAWRENCE DR 201",PRINCETON,NJ,08540,0.74,0.74,range,range
"159 JOHN ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"0 HALSEY ST 218E",PRINCETON,NJ,08540,0.551,0.551,street,street
"17 SPRINGDALE RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"167 NASSAU ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"0 FACULTY RD MAG 5Q",PRINCETON,NJ,08540,0.739,0.739,street,street
"55 STONEWALL CIR",PRINCETON,NJ,08540,0.965,0.965,range,range
"93 BIRCH AVE",PRINCETON,NJ,08542,1.0,1.0,range,range
"0 HALSEY ST 222F",PRINCETON,NJ,08540,0.551,0.551,street,street
"21 MULBERRY ROW",PRINCETON,NJ,08540,0.965,0.965,range,range
"36 BANK ST 2",PRINCETON,NJ,08542,0.958,0.958,range,range
"182 JOHN ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"164 CLEVELAND LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"212 WILLIAM LIVINGSTON CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"752 PROSPECT AVE EXT",PRINCETON,NJ,08540,0.902,0.902,range,range
"95 LONGVIEW DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"536 ROSEDALE RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"0 DEVEREUX AVE 407B",PRINCETON,NJ,08540,0.571,0.571,street,street
"72 ERDMAN AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"259 MT LUCAS RD",PRINCETON,NJ,08540,0.892,0.892,range,range
"57 BIRCH AVE",PRINCETON,NJ,08542,1.0,1.0,range,range
"10 HAMILTON AVE",PRINCETON,NJ,08540,0.772,0.772,street,street
"43 PALMER SQUARE WEST D",PRINCETON,NJ,08542,0.971,0.971,range,range
"49 PALMER SQUARE WEST B",PRINCETON,NJ,08542,0.971,0.971,range,range
"26 EDGEHILL ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"91 HUN RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"11 FREDERICK CT",PRINCETON,NJ,08540,0.634,0.634,street,street
"0 EISENHOWER ST 222A",PRINCETON,NJ,08540,0.576,0.576,street,street
"94 WORTHS MILL LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"10 HAMILTON AVE",PRINCETON,NJ,08540,0.772,0.772,street,street
"60 HARRISON ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"0 FACULTY RD HIB 3S",PRINCETON,NJ,08540,0.739,0.739,street,street
"9 BATTLE RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"108 STOCKTON ST 305",PRINCETON,NJ,08540,0.898,0.898,range,range
"11 RED OAK ROW",PRINCETON,NJ,08540,0.965,0.965,range,range
"124 BROOKSTONE DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"366 S STANWORTH DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"56 SPRUCE ST A",PRINCETON,NJ,08542,0.967,0.967,range,range
"49 CLEARVIEW AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"108 STOCKTON ST 203",PRINCETON,NJ,08540,0.898,0.898,range,range
"273 HAMILTON AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"75 MORAN AVE",PRINCETON,NJ,08540,0.803,0.803,range,range
"56 SPRUCE ST B",PRINCETON,NJ,08542,0.967,0.967,range,range
"36 MOORE ST 13",PRINCETON,NJ,08542,0.935,0.935,range,range
"225 ARRETON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"16 MASON DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"273 HAMILTON AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"222 CHRISTOPHER DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"5 LAWRENCE DR 103",PRINCETON,NJ,08540,0.74,0.74,range,range
"41 MULBERRY ROW",PRINCETON,NJ,08540,0.965,0.965,range,range
"10 RED OAK ROW",PRINCETON,NJ,08540,0.965,0.965,range,range
"0 MARSHALL ST 227A",PRINCETON,NJ,08540,0.524,0.524,street,street
"159 JOHN ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"0 BUTLER AVE 420A",PRINCETON,NJ,08540,0.56,0.56,street,street
"11 ARRETON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"63 KNOLL DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"10 LAWRENCE DR 303",PRINCETON,NJ,08540,0.74,0.74,range,range
"22 BREARLY RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"63 KNOLL DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"178 HERRONTOWN RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"144 RIVERSIDE DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"29 DEMPSEY AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"78 LAUREL RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"138 N STANWORTH DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"44 MCCOMB RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"2 FRANKLIN TERR 2",PRINCETON,NJ,08542,0.915,0.915,range,range
"2 FRANKLIN TERR 2",PRINCETON,NJ,08542,0.915,0.915,range,range
"352 DODDS LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"16 CAMERON CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"45 ARRETON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"48 GRASMERE WAY",PRINCETON,NJ,08540,0.965,0.965,range,range
"12 BATTLE RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"135 CRESTVIEW DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"22 ROSS STEVENSON CIR",PRINCETON,NJ,08540,0.965,0.965,range,range
"4 HAMILTON AVE",PRINCETON,NJ,08540,0.772,0.772,street,street
"4 HAMILTON AVE",PRINCETON,NJ,08540,0.772,0.772,street,street
"127 HAMILTON AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"23 ERDMAN AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"125 HAMILTON AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"0 HALSEY CT 300D",PRINCETON,NJ,08540,0.551,0.551,street,street
"6 TREWBRIDGE CT",PRINCETON,NJ,08540,0.61,0.61,range,range
"117 MCCOSH CIR",PRINCETON,NJ,08540,0.965,0.965,range,range
"6 TREWBRIDGE CT",PRINCETON,NJ,08540,0.61,0.61,range,range
"41 1/2 CHESTNUT ST",PRINCETON,NJ,08542,0.707,0.707,range,range
"539 PRINCETON-KINGSTON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"11 VANDEVENTER AVE",PRINCETON,NJ,08542,1.0,1.0,range,range
"337 S HARRISON ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"69 HARRIS RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"88 HARRIS RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"52 WINANT RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"40 CHESTNUT ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"40 MURRAY PL",PRINCETON,NJ,08540,0.965,0.965,range,range
"259 WILLIAM LIVINGSTON CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"36 BANK ST 2",PRINCETON,NJ,08542,0.958,0.958,range,range
"25 RED OAK ROW",PRINCETON,NJ,08540,0.965,0.965,range,range
"328 S STANWORTH DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"259 WILLIAM LIVINGSTON CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"259 WILLIAM LIVINGSTON CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"45 AUDUBON LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"2 COVENTRY FARM LN",PRINCETON,NJ,08540,0.861,0.861,range,range
"124 PARKSIDE DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"188 PROSPECT AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"2 COVENTRY FARM LN",PRINCETON,NJ,08540,0.861,0.861,range,range
"168 N HARRISON ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"328 S STANWORTH DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"0 FACULTY RD MAG 7S",PRINCETON,NJ,08540,0.739,0.739,street,street
"321 WITHERSPOON ST COTTAGE",PRINCETON,NJ,08542,0.898,0.898,range,range
"115 LONGVIEW DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"2 COVENTRY FARM LN",PRINCETON,NJ,08540,0.861,0.861,range,range
"28 LEIGH AVE A",PRINCETON,NJ,08542,0.967,0.967,range,range
"282 HARTLEY AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"19 FLEMING WAY",PRINCETON,NJ,08540,0.965,0.965,range,range
"28 BAKER CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"11 BIRCH AVE",PRINCETON,NJ,08542,1.0,1.0,range,range
"33 WITHERSPOON ST 15",PRINCETON,NJ,08542,0.961,0.961,range,range
"124 BRICKHOUSE RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"19 LITTLEBROOK RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"19 LITTLEBROOK RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"728 BUNN DR",PRINCETON,NJ,08540,0.77,0.77,street,street
"23 CARNAHAN PL",PRINCETON,NJ,08540,0.965,0.965,range,range
"8 BALCORT DR",PRINCETON,NJ,08540,0.936,0.936,range,range
"410 REDDING CIR",PRINCETON,NJ,08540,0.965,0.965,range,range
"220 WENDOVER DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"752 PROSPECT AVE EXT",PRINCETON,NJ,08540,0.902,0.902,range,range
"23 RED OAK ROW 23",PRINCETON,NJ,08540,0.912,0.912,range,range
"65 JEFFERSON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"45 AUDUBON LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"65 STOCKTON ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"38 MAIDENHEAD RD",PRINCETON,NJ,08540,0.648,0.648,zip,zip
"0 FACULTY RD MAG 7S",PRINCETON,NJ,08540,0.739,0.739,street,street
"111 WILLIAM PATERSON CT",PRINCETON,NJ,08540,0.949,0.949,range,range
"7 EDGEHILL ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"234 PROSPECT AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"0 HALSEY ST 219D",PRINCETON,NJ,08540,0.551,0.551,street,street
"166 CHERRY HILL RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"0 FACULTY RD MAG 1X",PRINCETON,NJ,08540,0.739,0.739,street,street
"7 LAWRENCE DR 204",PRINCETON,NJ,08540,0.74,0.74,range,range
"9 LAWRENCE DR 304",PRINCETON,NJ,08540,0.74,0.74,range,range
"70 CLAY ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"0 PRNCTN THEO SEM",PRINCETON,NJ,08540,0.458,0.458,street,street
"297 FRANKLIN AVE",PRINCETON,NJ,08540,0.805,0.805,range,range
"0 PRNCTN THEO SEM",PRINCETON,NJ,08540,0.458,0.458,street,street
"0 FACULTY RD MAG 7J",PRINCETON,NJ,08540,0.739,0.739,street,street
"0 FACULTY RD HIB 7J",PRINCETON,NJ,08540,0.739,0.739,street,street
"51 PROSPECT AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"706 PRINCETON-KINGSTON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"16 PHEASANT HILL RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"108 STOCKTON ST 203",PRINCETON,NJ,08540,0.898,0.898,range,range
"65 STOCKTON ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"70 VALLEY RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"22 PINE ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"111 PATTON AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"0 HALSEY CT 303B",PRINCETON,NJ,08540,0.551,0.551,street,street
"210 MOUNTAIN AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"78 ALEXANDER ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"2 COVENTRY FARM LN",PRINCETON,NJ,08540,0.861,0.861,range,range
"41 GREENBRIER ROW",PRINCETON,NJ,08540,0.943,0.943,range,range
"433 WALNUT LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"56 HARRISON ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"0 MARSHALL ST 225A",PRINCETON,NJ,08540,0.524,0.524,street,street
"6 CHESTNUT ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"1 LAWRENCE DR 1103",PRINCETON,NJ,08540,0.735,0.735,range,range
"271 EDGERSTOUNE RD",PRINCETON,NJ,08540,0.943,0.943,range,range
"32 WIGGINS ST 3E",PRINCETON,NJ,08540,0.912,0.912,range,range
"181 STONE CLIFF RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"108 ROSEDALE RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"45 CAMERON CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"131 310 ELM RD",PRINCETON,NJ,08540,0.855,0.855,range,range
"215 BAYARD LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"57 MORAN AVE",PRINCETON,NJ,08540,0.803,0.803,range,range
"43 LEIGH AVE",PRINCETON,NJ,08542,1.0,1.0,range,range
"231 HERRONTOWN RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"46 BENJAMIN RUSH LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"223 WILLIAM LIVINGSTON CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"16 FLEMING WAY",PRINCETON,NJ,08540,0.965,0.965,range,range
"35 CLAY ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"22 AUTUMN HILL LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"3 LAWRENCE DR 203",PRINCETON,NJ,08540,0.74,0.74,range,range
"15 CONISTON CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"57 BATTLE RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"54 VAN DYKE RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"300 ELM RD 233",PRINCETON,NJ,08540,0.855,0.855,range,range
"284 MERCER RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"117 MEADOWBROOK DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"35 CLAY ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"66 LINWOOD CIR",PRINCETON,NJ,08540,0.965,0.965,range,range
"39 HUMBERT ST 2F",PRINCETON,NJ,08542,0.947,0.947,range,range
"117 MEADOWBROOK DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"118 DODDS LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"242 RIDGEVIEW RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"44 MAPLE ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"756 PRINCETON-KINGSTON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"44 MAPLE ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"14 EDGEHILL ST",PRINCETON,NJ,08540,0.965,0.965,range,range
