RowID,Block,Lot,Zone,AcreageInFractions,AddressNumber,StreetWithoutNumber,ClustrZone,HPC,Conforming,C1,Boro,CleanNumber,Residential,Fixups,FullAddress,geocode_score,geocode_precision,latitude,longitude
6596,2102,22,R1,3.13,111,RIDGEVIEW CIR,,FALSE,TRUE,yes,,111,Y,,"111 Ridgeview Circle,Princeton,NJ",0.965,range,40.377063,-74.688483
6597,2102,27,R1,0.83,37,RIDGEVIEW CIR,,FALSE,FALSE,yes,,37,Y,,"37 Ridgeview Circle,Princeton,NJ",0.965,range,40.376616,-74.688356
6598,2102,26,R1,2.31,51,RIDGEVIEW CIR,,FALSE,TRUE,yes,,51,Y,,"51 Ridgeview Circle,Princeton,NJ",2,Parcel,40.37617019,-74.68948606
6599,2102,25,R1,2.13,73,RIDGEVIEW CIR,,FALSE,TRUE,yes,,73,Y,,"73 Ridgeview Circle,Princeton,NJ",0.965,range,40.376834,-74.688418
6600,2102,23,R1,2.29,109,RIDGEVIEW CIR,,FALSE,TRUE,yes,,109,Y,,"109 Ridgeview Circle,Princeton,NJ",0.965,range,40.377051,-74.68848
6601,2102,20,R1,2.22,133,RIDGEVIEW CIR,,FALSE,TRUE,yes,,133,Y,,"133 Ridgeview Circle,Princeton,NJ",0.965,range,40.377196,-74.688521
6602,2102,1,R1,2.17,145,RIDGEVIEW CIR,,FALSE,TRUE,yes,,145,Y,,"145 Ridgeview Circle,Princeton,NJ",0.965,range,40.377269,-74.688542
6603,2102,2,R1,1.28,161,RIDGEVIEW CIR,,FALSE,FALSE,,,161,Y,,"161 Ridgeview Circle,Princeton,NJ",0.965,range,40.377365,-74.688569
6604,2001,27,RA,1.19,314,RIDGEVIEW RD,,FALSE,FALSE,yes,,314,Y,,"314 Ridgeview Road,Princeton,NJ",0.965,range,40.377828,-74.686603
6606,2001,24,RA,1.49,360,RIDGEVIEW RD,,FALSE,FALSE,yes,,360,Y,,"360 Ridgeview Road,Princeton,NJ",0.965,range,40.376618,-74.693484
6608,2001,22,RA,0.35,394,RIDGEVIEW RD,,FALSE,FALSE,yes,,394,Y,,"394 Ridgeview Road,Princeton,NJ",2,Parcel,40.37573747,-74.69397859
6609,2001,26,RA,1.85,326,RIDGEVIEW RD,,FALSE,FALSE,yes,,326,Y,,"326 Ridgeview Road,Princeton,NJ",2,Parcel,40.37649524,-74.69120453
6613,2102,29,R1,0.72,292,RIDGEVIEW RD,,FALSE,FALSE,yes,,292,Y,,"292 Ridgeview Road,Princeton,NJ",0.965,range,40.377908,-74.685335
6614,2102,30,R1,0.79,306,RIDGEVIEW RD,,FALSE,FALSE,,,306,Y,,"306 Ridgeview Road,Princeton,NJ",0.965,range,40.377857,-74.686142
6615,2102,8,RB,4.58,220,RIDGEVIEW RD,,FALSE,TRUE,yes,,220,Y,,"220 Ridgeview Road,Princeton,NJ",0.965,range,40.379131,-74.681692
6616,2102,28,R1,0.72,280,RIDGEVIEW RD,,FALSE,FALSE,yes,,280,Y,,"280 Ridgeview Road,Princeton,NJ",0.965,range,40.377952,-74.684643
6619,401,8,RB,4.38,279,RIDGEVIEW RD,,FALSE,TRUE,yes,,279,Y,,"279 Ridgeview Road,Princeton,NJ",0.965,range,40.377487,-74.689128
6621,401,9,RB,4.84,293,RIDGEVIEW RD,,FALSE,TRUE,yes,,293,Y,,"293 Ridgeview Road,Princeton,NJ",2,Parcel,40.37896637,-74.68967158
6622,401,20,RB,4.66,437,RIDGEVIEW RD,,FALSE,TRUE,,,437,Y,,"437 Ridgeview Road,Princeton,NJ",0.965,range,40.375976,-74.695855
6623,401,11,RB,0.67,309,RIDGEVIEW RD,,FALSE,FALSE,yes,,309,Y,,"309 Ridgeview Road,Princeton,NJ",2,Parcel,40.37762281,-74.69015998
6624,401,10,RB,15.87,301,RIDGEVIEW RD,,FALSE,TRUE,yes,,301,Y,,"301 Ridgeview Road,Princeton,NJ",0.965,range,40.37729,-74.689838
6625,401,14,RA,9.5,355,RIDGEVIEW RD,,FALSE,TRUE,,,355,Y,,"355 Ridgeview Road,Princeton,NJ",0.965,range,40.376818,-74.692286
6626,401,19,RB,2.36,415,RIDGEVIEW RD,,FALSE,FALSE,,,415,Y,,"415 Ridgeview Road,Princeton,NJ",0.965,range,40.376218,-74.694962
6627,401,12,RB,0.91,325,RIDGEVIEW RD,,FALSE,FALSE,yes,,325,Y,,"325 Ridgeview Road,Princeton,NJ",2,Parcel,40.37745747,-74.69087024
6628,401,7,RB,5.18,253,RIDGEVIEW RD,,FALSE,TRUE,,,253,Y,,"253 Ridgeview Road,Princeton,NJ",0.965,range,40.377755,-74.687916
6629,401,13,RB,2.18,347,RIDGEVIEW RD,,FALSE,FALSE,,,347,Y,,"347 Ridgeview Road,Princeton,NJ",2,Parcel,40.37762223,-74.6918041
6631,501,8,RA,2.11,59,RIDGEVIEW RD,,FALSE,FALSE,,,59,Y,,"59 Ridgeview Road,Princeton,NJ",0.965,range,40.37959,-74.67904
6632,501,6,RA,2,19,RIDGEVIEW RD,,FALSE,FALSE,,,19,Y,,"19 Ridgeview Road,Princeton,NJ",2,Parcel,40.38020935,-74.67894718
6633,501,11,RA,5.32,193,RIDGEVIEW RD,,FALSE,TRUE,,,193,Y,,"193 Ridgeview Road,Princeton,NJ",0.965,range,40.378111,-74.683732
6634,501,7,RA,2.02,37,RIDGEVIEW RD,,FALSE,FALSE,,,37,Y,,"37 Ridgeview Road,Princeton,NJ",0.965,range,40.379646,-74.678106
6635,501,14,RA,14.4,227,RIDGEVIEW RD,,FALSE,TRUE,,,227,Y,,"227 Ridgeview Road,Princeton,NJ",2,Parcel,40.38056903,-74.68737432
6637,501,9,RA,4.79,99,RIDGEVIEW RD,,FALSE,TRUE,,,99,Y,,"99 Ridgeview Road,Princeton,NJ",2,Parcel,40.37988409,-74.68176047
6638,501,10,RA,20.95,149,RIDGEVIEW RD,,FALSE,TRUE,,,149,Y,,"149 Ridgeview Road,Princeton,NJ",2,Parcel,40.38045088,-74.68272531
6639,501,5,RA,2.66,7,RIDGEVIEW RD,,FALSE,FALSE,,,7,Y,,"07 Ridgeview Road,Princeton,NJ",2,Parcel,40.38022297,-74.67797728
6640,1502,3,R4,1.02,50,RIVER RD,,TRUE,TRUE,,,50,Y,,"50 River Road,Princeton,NJ",0.882,range,40.375282,-74.621332
6646,1503,6.0001,R2,26.92,290,RIVER RD,,FALSE,TRUE,,,290,Y,,"290 River Road,Princeton,NJ",3,StreetSegmentInterpolation,40.38396655,-74.62313231
6651,1504,4,R4,3.8,33,RIVER RD,,TRUE,TRUE,,,33,Y,,"33 River Road,Princeton,NJ",2,Parcel,40.37475966,-74.62043432
6652,1504,3,R4,10,71,RIVER RD,,TRUE,TRUE,,,71,Y,,"71 River Road,Princeton,NJ",2,Parcel,40.37609767,-74.61989963
6654,56.03,160,R-2,0.33,11,RIVERSIDE DR,,FALSE,FALSE,,yes,11,Y,,"11 Riverside Drive,Princeton,NJ",2,Parcel,40.35591779,-74.63944635
6655,56.03,161,R-2,0.33,21,RIVERSIDE DR,,FALSE,FALSE,,yes,21,Y,,"21 Riverside Drive,Princeton,NJ",2,Parcel,40.3556789,-74.63926956
6656,56.03,169,R-2,0.3,41,RIVERSIDE DR,,FALSE,FALSE,,yes,41,Y,,"41 Riverside Drive,Princeton,NJ",0.843,range,40.355161,-74.638378
6657,56.03,159,R-2,0.37,5,RIVERSIDE DR,,FALSE,FALSE,,yes,5,Y,,"5 Riverside Drive,Princeton,NJ",2,Parcel,40.35616779,-74.63963653
6659,56.05,150,R-2,0.26,69,RIVERSIDE DR,,FALSE,FALSE,,yes,69,Y,,"69 Riverside Drive,Princeton,NJ",2,Parcel,40.35438203,-74.63800348
6660,56.05,148,R-2,0.26,83,RIVERSIDE DR,,FALSE,FALSE,,yes,83,Y,,"83 Riverside Drive,Princeton,NJ",0.843,range,40.353931,-74.637275
6661,56.05,139,R-2,0.27,63,RIVERSIDE DR,,FALSE,FALSE,,yes,63,Y,,"63 Riverside Drive,Princeton,NJ",0.843,range,40.354519,-74.6378
6662,56.05,149,R-2,0.26,77,RIVERSIDE DR,,FALSE,FALSE,,yes,77,Y,,"77 Riverside Drive,Princeton,NJ",0.843,range,40.354109,-74.637534
6664,5902,5,R5,0.81,569,RIVERSIDE DR,,FALSE,TRUE,,,569,Y,,"569 Riverside Drive,Princeton,NJ",0.965,range,40.360347,-74.632004
6666,5902,2,R5,0.63,543,RIVERSIDE DR,,FALSE,TRUE,,,543,Y,,"543 Riverside Drive,Princeton,NJ",0.965,range,40.359799,-74.631728
6667,5902,4,R5,0.55,559,RIVERSIDE DR,,FALSE,TRUE,,,559,Y,,"559 Riverside Drive,Princeton,NJ",0.965,range,40.360136,-74.631898
6668,6001,19,R5,0.52,475,RIVERSIDE DR,,FALSE,TRUE,,,475,Y,,"475 Riverside Drive,Princeton,NJ",0.965,range,40.358284,-74.630747
6669,6002,6,R5,0.55,451,RIVERSIDE DR,,FALSE,TRUE,,,451,Y,,"451 Riverside Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.35774923,-74.63012921
6670,7701,49,R5,0.57,546,RIVERSIDE DR,,FALSE,TRUE,,,546,Y,,"546 Riverside Drive,Princeton,NJ",2,Parcel,40.35917749,-74.63198134
6671,7701,1,R5,10.86,58,RIVERSIDE DR,,FALSE,TRUE,,,58,Y,,"58 Riverside Drive,Princeton,NJ",2,Parcel,40.35501839,-74.6367732
6672,7701,2,R5,0.5,18,RIVERSIDE DR,,FALSE,TRUE,,,18,Y,,"18 Riverside Drive,Princeton,NJ",0.965,range,40.355859,-74.63908
6673,7701,3,R5,0.29,12,RIVERSIDE DR,,FALSE,FALSE,,,12,Y,,"12 Riverside Drive,Princeton,NJ",2,Parcel,40.35607597,-74.63878353
6674,7801,21,R5,0.53,136,RIVERSIDE DR,,FALSE,TRUE,,,136,Y,,"136 Riverside Drive,Princeton,NJ",0.965,range,40.353147,-74.63659
6675,7801,20,R5,0.66,144,RIVERSIDE DR,,FALSE,TRUE,,,144,Y,,"144 Riverside Drive,Princeton,NJ",0.965,range,40.352823,-74.636385
6677,7801,10,R5,0.5,214,RIVERSIDE DR,,FALSE,TRUE,,,214,Y,,"214 Riverside Drive,Princeton,NJ",0.965,range,40.351026,-74.632274
6678,7801,9,R5,0.6,226,RIVERSIDE DR,,FALSE,TRUE,,,226,Y,,"226 Riverside Drive,Princeton,NJ",2,Parcel,40.35169104,-74.63290591
6679,7801,8,R5,0.7,240,RIVERSIDE DR,,FALSE,TRUE,,,240,Y,,"240 Riverside Drive,Princeton,NJ",0.965,range,40.352119,-74.630277
6680,7801,6,R5,0.47,268,RIVERSIDE DR,,FALSE,FALSE,,,268,Y,,"268 Riverside Drive,Princeton,NJ",0.965,range,40.35239,-74.630205
6681,7801,5,R5,0.5,278,RIVERSIDE DR,,FALSE,TRUE,,,278,Y,,"278 Riverside Drive,Princeton,NJ",0.965,range,40.352487,-74.63018
6682,7801,4,R5,0.55,292,RIVERSIDE DR,,FALSE,TRUE,,,292,Y,,"292 Riverside Drive,Princeton,NJ",0.965,range,40.352623,-74.630144
6683,7801,3,R5,0.53,304,RIVERSIDE DR,,FALSE,TRUE,,,304,Y,,"304 Riverside Drive,Princeton,NJ",2,Parcel,40.35210058,-74.63068495
6684,7801,2,R5,0.54,316,RIVERSIDE DR,,FALSE,TRUE,,,316,Y,,"316 Riverside Drive,Princeton,NJ",0.965,range,40.352856,-74.630082
6685,7801,1,R5,0.54,332,RIVERSIDE DR,,FALSE,TRUE,,,332,Y,,"332 Riverside Drive,Princeton,NJ",2,Parcel,40.35286741,-74.63041025
6686,7801,7,R5,0.47,252,RIVERSIDE DR,,FALSE,FALSE,,,252,Y,,"252 Riverside Drive,Princeton,NJ",0.965,range,40.352235,-74.630246
6687,7803,1,R5,0.52,350,RIVERSIDE DR,,FALSE,TRUE,,,350,Y,,"350 Riverside Drive,Princeton,NJ",0.965,range,40.354483,-74.629618
6688,7803,23,R5,0.51,360,RIVERSIDE DR,,FALSE,TRUE,,,360,Y,,"360 Riverside Drive,Princeton,NJ",2,Parcel,40.35393673,-74.6300797
6689,7805,27,R5,0.56,416,RIVERSIDE DR,,FALSE,TRUE,,,416,Y,,"416 Riverside Drive,Princeton,NJ",0.965,range,40.356772,-74.62955
6690,7805,24,R5,0.57,446,RIVERSIDE DR,,FALSE,TRUE,,,446,Y,,"446 Riverside Drive,Princeton,NJ",0.965,range,40.357525,-74.630031
6691,7805,19,R5,0.58,492,RIVERSIDE DR,,FALSE,TRUE,,,492,Y,,"492 Riverside Drive,Princeton,NJ",0.965,range,40.358582,-74.630936
6692,7805,20,R5,0.53,478,RIVERSIDE DR,,FALSE,TRUE,,,478,Y,,"478 Riverside Drive,Princeton,NJ",0.965,range,40.358251,-74.630726
6693,7805,21,R5,0.55,470,RIVERSIDE DR,,FALSE,TRUE,,,470,Y,,"470 Riverside Drive,Princeton,NJ",0.965,range,40.358069,-74.630426
6694,7805,22,R5,0.6,466,RIVERSIDE DR,,FALSE,TRUE,,,466,Y,,"466 Riverside Drive,Princeton,NJ",0.965,range,40.357978,-74.630361
6695,7805,23,R5,0.58,456,RIVERSIDE DR,,FALSE,TRUE,,,456,Y,,"456 Riverside Drive,Princeton,NJ",0.965,range,40.357751,-74.630196
6696,7805,26,R5,0.56,426,RIVERSIDE DR,,FALSE,TRUE,,,426,Y,,"426 Riverside Drive,Princeton,NJ",0.965,range,40.357036,-74.629675
6697,7805,28,R5,0.56,406,RIVERSIDE DR,,FALSE,TRUE,,,406,Y,,"406 Riverside Drive,Princeton,NJ",0.965,range,40.356407,-74.629431
6698,7805,29,R5,0.56,396,RIVERSIDE DR,,FALSE,TRUE,,,396,Y,,"396 Riverside Drive,Princeton,NJ",0.965,range,40.356061,-74.629379
6699,7805,30,R5,0.55,386,RIVERSIDE DR,,FALSE,TRUE,,,386,Y,,"386 Riverside Drive,Princeton,NJ",2,Parcel,40.35483875,-74.62998942
6700,7805,31,R5,0.54,376,RIVERSIDE DR,,FALSE,TRUE,,,376,Y,,"376 Riverside Drive,Princeton,NJ",0.965,range,40.355165,-74.629512
6701,7805,25,R5,0.52,436,RIVERSIDE DR,,FALSE,TRUE,,,436,Y,,"436 Riverside Drive,Princeton,NJ",0.965,range,40.357287,-74.629824
6702,7901,1,R5,2.92,381,RIVERSIDE DR,,FALSE,TRUE,,,381,Y,,"381 Riverside Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.35460689,-74.62948861
6703,7901,2,R5,0.5,373,RIVERSIDE DR,,FALSE,TRUE,,,373,Y,,"373 Riverside Drive,Princeton,NJ",0.965,range,40.354056,-74.629699
6704,7901,3,R5,0.87,371,RIVERSIDE DR,,FALSE,TRUE,,,371,Y,,"371 Riverside Drive,Princeton,NJ",0.965,range,40.353972,-74.629768
6706,7901,5,R5,0.5,365,RIVERSIDE DR,,FALSE,TRUE,,,365,Y,,"365 Riverside Drive,Princeton,NJ",0.965,range,40.353722,-74.629814
6707,7901,1.02,R5,0.5,401,RIVERSIDE DR,,FALSE,FALSE,,,401,Y,,"401 Riverside Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.35509756,-74.62938905
6709,8701,5,R5,0.89,179,RIVERSIDE DR,,FALSE,TRUE,,,179,Y,,"179 Riverside Drive,Princeton,NJ",0.965,range,40.351955,-74.635247
6710,8701,6,R5,0.69,191,RIVERSIDE DR,,FALSE,TRUE,,,191,Y,,"191 Riverside Drive,Princeton,NJ",2,Parcel,40.3515416,-74.63492403
6711,8705,22,R5,0.42,143,RIVERSIDE DR,,FALSE,FALSE,,,143,Y,,"143 Riverside Drive,Princeton,NJ",0.965,range,40.352869,-74.636415
6712,8801,18,R5,0.52,315,RIVERSIDE DR,,FALSE,FALSE,,,315,Y,,"315 Riverside Drive,Princeton,NJ",0.965,range,40.352022,-74.630303
6713,8804,18,R5,0.68,231,RIVERSIDE DR,,FALSE,FALSE,,,231,Y,,"231 Riverside Drive,Princeton,NJ",0.965,range,40.351497,-74.633245
6714,8804,17,R5,0.63,221,RIVERSIDE DR,,FALSE,TRUE,,,221,Y,,"221 Riverside Drive,Princeton,NJ",0.965,range,40.351715,-74.633608
6715,8804,19,R5,0.78,239,RIVERSIDE DR,,FALSE,TRUE,,,239,Y,,"239 Riverside Drive,Princeton,NJ",0.965,range,40.351297,-74.632992
6716,8804,21,R5,0.49,257,RIVERSIDE DR,,FALSE,FALSE,,,257,Y,,"257 Riverside Drive,Princeton,NJ",0.965,range,40.351026,-74.632274
6717,8804,25,R5,0.52,293,RIVERSIDE DR,,FALSE,TRUE,,,293,Y,,"293 Riverside Drive,Princeton,NJ",0.965,range,40.351411,-74.630736
6718,8804,24,R5,0.59,285,RIVERSIDE DR,,FALSE,TRUE,,,285,Y,,"285 Riverside Drive,Princeton,NJ",0.965,range,40.351227,-74.631049
6720,8804,22,R5,0.46,267,RIVERSIDE DR,,FALSE,FALSE,,,267,Y,,"267 Riverside Drive,Princeton,NJ",0.965,range,40.351011,-74.631798
6722,8804,26,R5,0.62,301,RIVERSIDE DR,,FALSE,TRUE,,,301,Y,,"301 Riverside Drive,Princeton,NJ",2,Parcel,40.35165766,-74.63004907
6723,8804,20,R5,0.5,249,RIVERSIDE DR,,FALSE,TRUE,,,249,Y,,"249 Riverside Drive,Princeton,NJ",0.965,range,40.351111,-74.632621
6725,56.03,123,R-2,0.26,80,ROBERT RD,,FALSE,FALSE,,yes,80,Y,,"80 Robert Road,Princeton,NJ",0.965,range,40.353019,-74.639263
6726,56.03,116,R-2,0.23,30,ROBERT RD,,FALSE,FALSE,,yes,30,Y,,"30 Robert Road,Princeton,NJ",2,Parcel,40.35454292,-74.63934903
6727,56.03,122,R-2,0.26,74,ROBERT RD,,FALSE,FALSE,,yes,74,Y,,"74 Robert Road,Princeton,NJ",0.965,range,40.353188,-74.639359
6728,56.03,121,R-2,0.26,62,ROBERT RD,,FALSE,FALSE,,yes,62,Y,,"62 Robert Road,Princeton,NJ",0.965,range,40.353526,-74.639552
6729,56.03,119,R-2,0.43,48,ROBERT RD,,FALSE,FALSE,,yes,48,Y,,"48 Robert Road,Princeton,NJ",2,Parcel,40.35399574,-74.64014815
6731,56.03,115,R-2,0.23,22,ROBERT RD,,FALSE,FALSE,,yes,22,Y,,"22 Robert Road,Princeton,NJ",0.965,range,40.354443,-74.63899
6732,56.03,118,R-2,0.44,44,ROBERT RD,,FALSE,FALSE,,yes,44,Y,,"44 Robert Road,Princeton,NJ",0.965,range,40.354046,-74.639781
6733,56.03,114,R-2,0.23,16,ROBERT RD,,FALSE,FALSE,,yes,16,Y,,"16 Robert Road,Princeton,NJ",0.965,range,40.35451,-74.638879
6734,56.03,120,R-2,0.26,56,ROBERT RD,,FALSE,FALSE,,yes,56,Y,,"56 Robert Road,Princeton,NJ",0.965,range,40.353695,-74.639648
6735,56.04,134,R-2,0.24,41,ROBERT RD,,FALSE,FALSE,,yes,41,Y,,"41 Robert Road,Princeton,NJ",0.965,range,40.354194,-74.639405
6736,56.04,138,R-2,0.22,79,ROBERT RD,,FALSE,FALSE,,yes,79,Y,,"79 Robert Road,Princeton,NJ",0.965,range,40.353105,-74.639312
6737,56.04,137,R-2,0.22,73,ROBERT RD,,FALSE,FALSE,,yes,73,Y,,"73 Robert Road,Princeton,NJ",0.965,range,40.353283,-74.639413
6738,56.04,135,R-2,0.22,61,ROBERT RD,,FALSE,FALSE,,yes,61,Y,,"61 Robert Road,Princeton,NJ",0.965,range,40.353639,-74.639616
6739,56.04,133,R-2,0.23,33,ROBERT RD,,FALSE,FALSE,,yes,33,Y,,"33 Robert Road,Princeton,NJ",0.965,range,40.354335,-74.639171
6741,56.04,125,R-2,0.31,87,ROBERT RD,,FALSE,FALSE,,yes,87,Y,,"87 Robert Road,Princeton,NJ",0.965,range,40.352868,-74.639177
6742,56.04,136,R-2,0.22,67,ROBERT RD,,FALSE,FALSE,,yes,67,Y,,"67 Robert Road,Princeton,NJ",0.965,range,40.353461,-74.639515
6743,56.05,140,R-2,0.24,15,ROBERT RD,,FALSE,FALSE,,yes,15,Y,,"15 Robert Road,Princeton,NJ",0.965,range,40.354593,-74.638597
6746,9701,46,R-M,0.09,319,RODNEY CT,WA Oaks,TRUE,TRUE,,,319,Y,,"319 Rodney Court,Princeton,NJ",2,Parcel,40.32712739,-74.68606734
6747,9701,38,R-M,0.05,303,RODNEY CT,WA Oaks,TRUE,TRUE,yes,,303,Y,,"303 Rodney Court,Princeton,NJ",2,Parcel,40.32651814,-74.6859367
6748,9701,40,R-M,0.05,307,RODNEY CT,WA Oaks,TRUE,TRUE,yes,,307,Y,,"307 Rodney Court,Princeton,NJ",2,Parcel,40.32658786,-74.68608701
6749,9701,42,R-M,0.09,311,RODNEY CT,WA Oaks,TRUE,TRUE,yes,,311,Y,,"311 Rodney Court,Princeton,NJ",2,Parcel,40.32667264,-74.68626946
6750,9701,43,R-M,0.09,313,RODNEY CT,WA Oaks,TRUE,TRUE,yes,,313,Y,,"313 Rodney Court,Princeton,NJ",0.965,range,40.326791,-74.685614
6752,9701,37,R-M,0.09,301,RODNEY CT,WA Oaks,TRUE,TRUE,yes,,301,Y,,"301 Rodney Court,Princeton,NJ",0.965,range,40.326784,-74.685587
6754,9701,44,R-M,0.05,315,RODNEY CT,WA Oaks,TRUE,TRUE,,,315,Y,,"315 Rodney Court,Princeton,NJ",0.965,range,40.326793,-74.685619
6755,9701,41,R-M,0.05,309,RODNEY CT,WA Oaks,TRUE,TRUE,yes,,309,Y,,"309 Rodney Court,Princeton,NJ",2,Parcel,40.32662349,-74.68616365
6756,7505,46,R5,0.22,12,ROLLINGMEAD,,FALSE,FALSE,,,12,Y,,"12 Rollingmead,Princeton,NJ",0.92,range,40.35876,-74.640868
6758,7505,42,R5,0.7,44,ROLLINGMEAD,,FALSE,TRUE,,,44,Y,,"44 Rollingmead,Princeton,NJ",0.92,range,40.359373,-74.640089
6760,7505,44,R5,0.58,26,ROLLINGMEAD,,FALSE,TRUE,,,26,Y,,"26 Rollingmead,Princeton,NJ",0.92,range,40.359028,-74.640607
6761,7505,45,R5,0.39,18,ROLLINGMEAD,,FALSE,FALSE,,,18,Y,,"18 Rollingmead,Princeton,NJ",0.92,range,40.358875,-74.640756
6762,7505,1,R5,0.23,6,ROLLINGMEAD,,FALSE,FALSE,,,6,Y,,"06 Rollingmead,Princeton,NJ",2,Parcel,40.35888999,-74.64107154
6763,7505,41,R5,0.65,54,ROLLINGMEAD,,FALSE,TRUE,,,54,Y,,"54 Rollingmead,Princeton,NJ",0.92,range,40.359556,-74.639851
6765,7507,1,R5,0.41,80,ROLLINGMEAD,,FALSE,FALSE,,,80,Y,,"80 Rollingmead,Princeton,NJ",2,Parcel,40.3607064,-74.63871772
6766,7507,19,R4,1.35,112,ROLLINGMEAD,,FALSE,TRUE,,,112,Y,,"112 Rollingmead,Princeton,NJ",0.92,range,40.360435,-74.638472
6768,7601,39,R5,2.28,109,ROLLINGMEAD,,FALSE,TRUE,,,109,Y,,"109 Rollingmead,Princeton,NJ",0.92,range,40.360384,-74.638517
6770,7601,36,R5,0.91,65,ROLLINGMEAD,,FALSE,TRUE,,,65,Y,,"65 Rollingmead,Princeton,NJ",0.92,range,40.359731,-74.639556
6771,7601,31,R5,0.5,11,ROLLINGMEAD,,FALSE,TRUE,,,11,Y,,"11 Rollingmead,Princeton,NJ",2,Parcel,40.35860721,-74.64038211
6772,7601,38,R5,1.21,87,ROLLINGMEAD,,FALSE,TRUE,,,87,Y,,"87 Rollingmead,Princeton,NJ",0.92,range,40.360073,-74.639091
6773,7601,33,R5,0.69,29,ROLLINGMEAD,,FALSE,TRUE,,,29,Y,,"29 Rollingmead,Princeton,NJ",2,Parcel,40.35899918,-74.63976013
6775,7601,35,R5,1.44,55,ROLLINGMEAD,,FALSE,TRUE,,,55,Y,,"55 Rollingmead,Princeton,NJ",0.92,range,40.359571,-74.639833
6776,5804,1,R4,3.91,83,ROPER RD,,FALSE,TRUE,,,83,Y,,"83 Roper Road,Princeton,NJ",2,Parcel,40.36311744,-74.63400585
6777,5904,2,R5,0.47,19,ROPER RD,,FALSE,FALSE,,,19,Y,,"19 Roper Road,Princeton,NJ",0.965,range,40.361068,-74.632869
6778,5904,3,R5,0.5,27,ROPER RD,,FALSE,TRUE,,,27,Y,,"27 Roper Road,Princeton,NJ",0.965,range,40.361318,-74.63311
6779,7601,45,R5,0.97,48,ROPER RD,,FALSE,TRUE,,,48,Y,,"48 Roper Road,Princeton,NJ",0.965,range,40.361818,-74.633898
6780,7601,43,R5,0.52,76,ROPER RD,,FALSE,TRUE,,,76,Y,,"76 Roper Road,Princeton,NJ",2,Parcel,40.36205803,-74.6348834
6781,7601,44,R5,1.32,70,ROPER RD,,FALSE,TRUE,,,70,Y,,"70 Roper Road,Princeton,NJ",0.965,range,40.362193,-74.634334
6782,7601,55,R5,0.85,24,ROPER RD,,FALSE,TRUE,,,24,Y,,"24 Roper Road,Princeton,NJ",0.965,range,40.361094,-74.632895
6783,8601,3,R2,2,66,ROSEDALE LN,,FALSE,TRUE,yes,,66,Y,,"66 Rosedale Lane,Princeton,NJ",0.965,range,40.347449,-74.68198
6784,8601,6,R2,5.35,111,ROSEDALE LN,,FALSE,TRUE,yes,,111,Y,,"111 Rosedale Lane,Princeton,NJ",0.965,range,40.3482,-74.682419
6785,8601,2,R2,2.02,44,ROSEDALE LN,,FALSE,TRUE,yes,,44,Y,,"44 Rosedale Lane,Princeton,NJ",2,Parcel,40.34793026,-74.68203795
6786,8601,1,R2,2.52,16,ROSEDALE LN,,FALSE,TRUE,yes,,16,Y,,"16 Rosedale Lane,Princeton,NJ",2,Parcel,40.34706689,-74.6813759
6789,8601,4,R2,1.5,99,ROSEDALE LN,,FALSE,TRUE,yes,,99,Y,,"99 Rosedale Lane,Princeton,NJ",0.965,range,40.348001,-74.682303
6790,8601,10,R2,3.5,43,ROSEDALE LN,,FALSE,TRUE,yes,,43,Y,,"43 Rosedale Lane,Princeton,NJ",2,Parcel,40.34842342,-74.68111164
6791,1.01,1,R-1,2.33,35,ROSEDALE RD,,FALSE,FALSE,,yes,35,Y,,"35 Rosedale Road,Princeton,NJ",2,Parcel,40.34852488,-74.6780752
6792,1.01,27,R-1,0.94,17,ROSEDALE RD,,FALSE,FALSE,,yes,17,Y,,"17 Rosedale Road,Princeton,NJ",0.965,range,40.348224,-74.677006
6793,6101,6,R1,2.24,607,ROSEDALE RD,,FALSE,TRUE,yes,,607,Y,,"607 Rosedale Road,Princeton,NJ",0.965,range,40.343387,-74.702068
6795,6102,1,R1,3.23,553,ROSEDALE RD,,FALSE,TRUE,yes,,553,Y,,"553 Rosedale Road,Princeton,NJ",3,StreetSegmentInterpolation,40.34387977,-74.70071105
6797,6105,1,R1,9.08,491,ROSEDALE RD,,FALSE,FALSE,yes,,491,Y,,"491 Rosedale Road,Princeton,NJ",2,Parcel,40.34536764,-74.69750293
6798,6401,1,R2,14.4,199,ROSEDALE RD,,FALSE,TRUE,yes,,199,Y,,"199 Rosedale Road,Princeton,NJ",2,Parcel,40.34639314,-74.68475318
6803,8001,9,R1,2.41,620,ROSEDALE RD,,FALSE,TRUE,yes,,620,Y,,"620 Rosedale Road,Princeton,NJ",0.965,range,40.342856,-74.704133
6804,8001,7,R1,2,624,ROSEDALE RD,,FALSE,TRUE,yes,,624,Y,,"624 Rosedale Road,Princeton,NJ",0.965,range,40.342721,-74.704655
6805,8001,8,R1,2,622,ROSEDALE RD,,FALSE,TRUE,yes,,622,Y,,"622 Rosedale Road,Princeton,NJ",0.965,range,40.342789,-74.704323
6806,8101,5,R1,1.13,406,ROSEDALE RD,,FALSE,FALSE,yes,,406,Y,,"406 Rosedale Road,Princeton,NJ",0.965,range,40.344936,-74.694543
